,Age,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Urban_or_Rural,Gender_Female,Gender_Male,Primary_Device_Laptop,Primary_Device_Smartphone,Primary_Device_TV,Primary_Device_Tablet
458,11,3.74,True,0.46,Rural,False,True,True,False,False,False
459,9,5.87,True,0.45,Urban,True,False,False,True,False,False
460,11,6.62,True,0.49,Rural,True,False,False,False,True,False
461,17,6.0,True,0.49,Urban,True,False,False,True,False,False
462,17,5.71,True,0.43,Urban,True,False,False,False,True,False
463,10,3.87,True,0.56,Urban,False,True,False,True,False,False
464,17,3.94,True,0.48,Rural,False,True,True,False,False,False
465,8,2.61,True,0.45,Rural,False,True,False,True,False,False
466,15,6.88,True,0.44,Urban,True,False,False,True,False,False
467,12,5.41,True,0.32,Rural,False,True,False,False,False,True
468,11,3.67,True,0.36,Rural,True,False,False,False,True,False
469,15,7.42,True,0.37,Urban,False,True,False,True,False,False
470,14,3.39,True,0.37,Urban,True,False,True,False,False,False
471,9,7.41,True,0.59,Urban,False,True,False,False,True,False
472,8,3.08,True,0.42,Rural,False,True,False,False,True,False
473,18,3.89,True,0.43,Urban,True,False,False,False,False,True
474,11,4.57,True,0.32,Urban,False,True,False,True,False,False
475,15,6.81,True,0.45,Urban,False,True,False,False,True,False
476,9,6.87,True,0.59,Urban,True,False,False,False,True,False
477,10,3.56,True,0.42,Rural,True,False,False,True,False,False
478,8,4.95,True,0.59,Urban,True,False,False,False,False,True
479,8,7.2,True,0.6,Rural,False,True,False,True,False,False
480,10,2.48,True,0.42,Rural,False,True,False,True,False,False
481,18,2.29,False,0.41,Urban,False,True,False,True,False,False
482,12,6.82,True,0.32,Rural,True,False,False,True,False,False
483,10,4.18,True,0.59,Rural,True,False,False,True,False,False
484,8,7.59,True,0.57,Urban,False,True,False,True,False,False
485,8,4.96,True,0.51,Urban,False,True,False,True,False,False
486,15,2.7,False,0.42,Urban,True,False,True,False,False,False
487,17,5.37,True,0.35,Urban,True,False,False,True,False,False
488,18,3.02,True,0.31,Urban,True,False,True,False,False,False
489,9,2.28,True,0.46,Rural,True,False,False,False,True,False
490,10,7.37,True,0.55,Urban,False,True,False,False,True,False
491,9,0.62,False,0.59,Rural,True,False,False,False,True,False
492,10,5.21,True,0.58,Urban,False,True,False,False,False,True
493,14,6.65,True,0.38,Urban,True,False,False,False,False,True
494,8,2.8,True,0.55,Urban,True,False,False,False,False,True
495,17,6.48,True,0.44,Rural,True,False,False,True,False,False
496,15,5.88,True,0.49,Urban,False,True,False,False,True,False
497,17,6.03,True,0.34,Urban,False,True,True,False,False,False
498,17,5.55,True,0.35,Rural,True,False,False,False,True,False
499,17,4.89,True,0.31,Urban,False,True,False,False,True,False
500,9,0.0,False,0.43,Urban,False,True,False,True,False,False
501,10,0.6,False,0.5,Urban,True,False,False,True,False,False
502,16,6.41,True,0.46,Urban,False,True,True,False,False,False
503,14,3.79,True,0.4,Rural,True,False,False,True,False,False
504,11,4.95,True,0.33,Rural,True,False,True,False,False,False
505,17,3.44,True,0.34,Urban,False,True,False,True,False,False
506,12,8.29,True,0.41,Urban,False,True,False,True,False,False
507,9,6.34,True,0.5,Urban,False,True,False,True,False,False
508,18,5.47,True,0.31,Urban,True,False,False,False,True,False
509,15,4.24,True,0.5,Urban,False,True,False,False,True,False
510,11,3.71,True,0.43,Urban,True,False,True,False,False,False
511,16,6.02,True,0.38,Rural,True,False,True,False,False,False
512,12,6.42,True,0.47,Urban,False,True,False,True,False,False
513,16,4.03,True,0.49,Urban,True,False,False,False,True,False
514,11,5.26,True,0.45,Urban,False,True,False,False,True,False
515,17,4.14,True,0.33,Rural,True,False,False,True,False,False
516,12,5.93,True,0.35,Urban,False,True,False,True,False,False
517,16,4.14,True,0.31,Urban,True,False,False,True,False,False
518,15,5.08,True,0.5,Urban,True,False,False,False,False,True
519,10,5.95,True,0.47,Urban,False,True,False,False,True,False
520,8,0.36,False,0.52,Urban,True,False,False,True,False,False
521,10,6.46,True,0.56,Urban,True,False,False,False,True,False
522,11,3.84,True,0.35,Urban,True,False,False,False,True,False
523,9,0.02,False,0.44,Urban,True,False,False,False,False,True
524,8,2.62,True,0.49,Urban,False,True,False,True,False,False
525,14,2.63,False,0.32,Urban,False,True,False,True,False,False
526,15,2.58,False,0.49,Urban,True,False,True,False,False,False
527,14,2.32,False,0.36,Urban,False,True,False,True,False,False
528,12,3.11,True,0.35,Rural,False,True,False,False,True,False
529,8,5.12,True,0.47,Urban,True,False,False,False,True,False
530,14,6.59,True,0.38,Rural,True,False,True,False,False,False
531,14,5.01,True,0.42,Urban,False,True,False,True,False,False
532,16,3.68,True,0.36,Urban,False,True,False,True,False,False
533,10,2.51,True,0.41,Urban,False,True,False,True,False,False
534,16,4.23,True,0.36,Urban,True,False,False,False,False,True
535,8,4.59,True,0.48,Urban,False,True,False,False,False,True
536,8,4.42,True,0.54,Urban,True,False,False,False,True,False
537,11,2.84,False,0.36,Urban,True,False,True,False,False,False
538,16,3.31,True,0.31,Rural,False,True,False,True,False,False
539,13,7.19,True,0.35,Urban,True,False,False,False,True,False
540,18,3.6,True,0.38,Urban,True,False,False,False,True,False
541,10,5.24,True,0.57,Urban,True,False,False,True,False,False
542,8,5.67,True,0.52,Rural,False,True,False,True,False,False
543,11,2.65,False,0.34,Rural,True,False,False,True,False,False
544,16,3.82,True,0.46,Urban,False,True,False,False,False,True
545,10,8.29,True,0.48,Urban,True,False,False,False,True,False
546,16,6.42,True,0.38,Urban,True,False,False,True,False,False
547,14,5.57,True,0.45,Urban,True,False,False,True,False,False
548,11,3.11,True,0.34,Urban,False,True,False,True,False,False
549,10,4.22,True,0.54,Urban,False,True,False,False,False,True
550,17,4.27,True,0.41,Rural,False,True,True,False,False,False
551,12,5.3,True,0.37,Rural,False,True,False,False,True,False
552,12,6.1,True,0.36,Urban,False,True,False,False,True,False
553,10,3.38,True,0.55,Urban,True,False,False,False,False,True
554,16,5.01,True,0.36,Rural,True,False,False,True,False,False
555,11,3.15,True,0.49,Urban,False,True,False,True,False,False
556,18,3.26,True,0.44,Urban,False,True,True,False,False,False
557,12,5.3,True,0.35,Urban,False,True,False,False,False,True
558,11,4.1,True,0.36,Urban,True,False,False,True,False,False
559,12,3.11,True,0.39,Urban,True,False,False,True,False,False
560,14,4.91,True,0.37,Urban,False,True,False,True,False,False
561,16,5.39,True,0.38,Rural,False,True,False,True,False,False
562,14,5.41,True,0.45,Urban,False,True,False,False,True,False
563,12,5.04,True,0.46,Urban,True,False,False,False,True,False
564,17,7.59,True,0.39,Urban,False,True,True,False,False,False
565,17,4.71,True,0.47,Urban,True,False,False,True,False,False
566,14,5.96,True,0.35,Rural,True,False,True,False,False,False
567,17,6.92,True,0.48,Rural,True,False,False,True,False,False
568,12,3.49,True,0.44,Rural,False,True,False,True,False,False
569,10,3.48,True,0.45,Urban,True,False,False,True,False,False
570,14,5.31,True,0.46,Urban,False,True,False,True,False,False
571,18,5.78,True,0.31,Rural,False,True,True,False,False,False
572,18,3.78,True,0.34,Rural,True,False,False,True,False,False
573,9,7.07,True,0.46,Rural,False,True,False,False,True,False
574,16,4.39,True,0.48,Urban,False,True,False,True,False,False
575,17,6.43,True,0.46,Urban,False,True,True,False,False,False
576,17,3.37,True,0.37,Urban,False,True,False,True,False,False
577,8,6.39,True,0.49,Rural,False,True,False,False,False,True
578,13,5.96,True,0.3,Urban,True,False,True,False,False,False
579,14,5.14,True,0.32,Urban,False,True,True,False,False,False
580,15,3.83,True,0.31,Rural,True,False,False,True,False,False
581,17,3.94,True,0.48,Urban,False,True,False,True,False,False
582,16,5.44,True,0.37,Urban,False,True,False,False,False,True
583,9,3.62,True,0.4,Urban,True,False,False,False,True,False
584,18,2.9,False,0.32,Urban,True,False,False,True,False,False
585,17,4.0,True,0.3,Rural,False,True,True,False,False,False
586,9,5.51,True,0.5,Urban,False,True,False,False,True,False
587,12,3.58,True,0.45,Urban,True,False,False,True,False,False
588,12,4.6,True,0.46,Rural,True,False,True,False,False,False
589,13,3.29,True,0.43,Urban,True,False,False,False,False,True
590,10,1.67,False,0.46,Urban,False,True,False,False,False,True
591,15,3.65,True,0.44,Rural,True,False,False,True,False,False
592,8,0.0,False,0.56,Urban,False,True,False,True,False,False
593,13,6.74,True,0.43,Rural,True,False,True,False,False,False
594,11,3.94,True,0.31,Urban,False,True,False,True,False,False
595,8,0.73,False,0.46,Rural,True,False,False,False,False,True
596,14,3.92,True,0.48,Urban,True,False,False,False,True,False
597,16,3.74,True,0.35,Rural,True,False,False,False,False,True
598,11,6.17,True,0.46,Urban,False,True,True,False,False,False
599,11,4.25,True,0.37,Urban,False,True,False,True,False,False
600,13,3.81,True,0.41,Urban,False,True,False,False,False,True
601,10,6.51,True,0.54,Urban,True,False,False,True,False,False
602,13,4.03,True,0.38,Urban,False,True,False,True,False,False
603,14,4.87,True,0.33,Urban,True,False,False,True,False,False
604,18,3.82,True,0.41,Urban,False,True,False,True,False,False
605,17,3.92,True,0.39,Urban,False,True,False,True,False,False
606,17,3.63,True,0.45,Rural,False,True,False,True,False,False
607,10,4.83,True,0.58,Urban,True,False,False,False,True,False
608,14,4.91,True,0.3,Urban,True,False,False,True,False,False
609,10,4.8,True,0.49,Urban,True,False,False,True,False,False
610,9,2.71,True,0.5,Urban,False,True,False,False,True,False
611,17,6.13,True,0.32,Urban,True,False,False,True,False,False
612,11,5.56,True,0.49,Rural,True,False,True,False,False,False
613,15,5.12,True,0.42,Urban,False,True,False,False,True,False
614,16,4.16,True,0.48,Urban,False,True,False,True,False,False
615,14,3.74,True,0.39,Rural,False,True,False,False,True,False
616,8,5.25,True,0.6,Urban,False,True,False,False,False,True
617,10,2.08,True,0.51,Urban,True,False,False,False,False,True
618,16,3.75,True,0.47,Urban,True,False,False,True,False,False
619,8,4.44,True,0.45,Urban,False,True,False,False,True,False
620,16,4.07,True,0.39,Urban,False,True,False,True,False,False
621,15,4.94,True,0.31,Rural,True,False,False,True,False,False
622,8,4.14,True,0.47,Rural,False,True,False,False,True,False
623,13,5.75,True,0.35,Urban,False,True,False,True,False,False
624,12,5.91,True,0.32,Urban,True,False,True,False,False,False
625,13,2.9,False,0.34,Urban,True,False,False,True,False,False
626,17,4.35,True,0.38,Urban,False,True,False,True,False,False
627,12,5.37,True,0.43,Urban,False,True,False,True,False,False
628,13,3.88,True,0.42,Urban,False,True,False,True,False,False
629,12,4.67,True,0.37,Urban,False,True,False,False,True,False
630,18,5.47,True,0.47,Rural,False,True,False,True,False,False
631,12,5.98,True,0.44,Rural,False,True,False,True,False,False
632,11,4.44,True,0.42,Rural,True,False,True,False,False,False
633,10,1.53,False,0.45,Urban,True,False,False,True,False,False
634,10,2.59,True,0.45,Urban,False,True,False,True,False,False
635,11,6.91,True,0.42,Urban,True,False,True,False,False,False
636,16,4.61,True,0.33,Urban,True,False,False,True,False,False
637,9,4.5,True,0.46,Urban,False,True,False,True,False,False
638,16,3.2,True,0.42,Rural,False,True,False,True,False,False
639,8,2.85,True,0.46,Urban,False,True,False,True,False,False
640,8,3.35,True,0.51,Urban,False,True,False,True,False,False
641,12,4.58,True,0.48,Urban,False,True,True,False,False,False
642,13,4.65,True,0.44,Urban,True,False,False,True,False,False
643,13,5.26,True,0.49,Rural,False,True,False,True,False,False
644,10,5.45,True,0.5,Urban,False,True,False,True,False,False
645,14,2.89,False,0.37,Urban,False,True,False,False,True,False
646,16,4.42,True,0.35,Urban,True,False,True,False,False,False
647,18,2.81,False,0.36,Urban,False,True,False,True,False,False
648,17,4.15,True,0.32,Urban,False,True,False,False,False,True
649,15,5.35,True,0.34,Urban,True,False,False,True,False,False
650,13,5.0,True,0.38,Rural,True,False,False,True,False,False
651,15,6.07,True,0.43,Urban,False,True,True,False,False,False
652,12,3.3,True,0.4,Rural,True,False,False,True,False,False
653,15,5.96,True,0.37,Urban,True,False,False,False,True,False
654,17,2.24,False,0.39,Urban,False,True,False,False,False,True
655,11,2.67,False,0.4,Urban,True,False,True,False,False,False
656,17,5.18,True,0.4,Rural,True,False,False,False,True,False
657,15,4.32,True,0.38,Urban,True,False,False,False,True,False
658,17,2.96,False,0.49,Urban,False,True,False,True,False,False
659,9,2.87,True,0.4,Urban,False,True,False,False,False,True
660,12,5.27,True,0.48,Rural,True,False,False,True,False,False
661,16,5.28,True,0.49,Urban,False,True,False,False,True,False
662,11,6.02,True,0.34,Urban,False,True,False,True,False,False
663,18,3.01,True,0.4,Rural,False,True,False,True,False,False
664,13,6.33,True,0.47,Urban,True,False,False,True,False,False
665,8,3.24,True,0.43,Rural,False,True,False,True,False,False
666,16,4.68,True,0.4,Urban,True,False,False,False,True,False
667,8,2.96,True,0.56,Rural,False,True,False,False,True,False
668,12,5.54,True,0.42,Urban,True,False,False,False,False,True
669,11,3.14,True,0.41,Urban,False,True,False,True,False,False
670,10,6.1,True,0.51,Rural,False,True,False,False,True,False
671,13,4.9,True,0.41,Urban,False,True,False,False,True,False
672,9,0.0,False,0.6,Urban,True,False,False,True,False,False
673,10,5.54,True,0.6,Urban,True,False,False,True,False,False
674,12,4.96,True,0.5,Urban,False,True,False,False,False,True
675,16,5.84,True,0.41,Urban,True,False,False,True,False,False
676,9,0.0,False,0.43,Rural,False,True,False,False,True,False
677,17,3.25,True,0.37,Rural,True,False,False,False,True,False
678,15,5.73,True,0.37,Urban,False,True,False,True,False,False
679,9,7.07,True,0.41,Urban,False,True,False,True,False,False
680,18,5.21,True,0.43,Urban,True,False,False,True,False,False
681,12,5.18,True,0.44,Rural,True,False,False,False,True,False
682,14,4.89,True,0.4,Rural,True,False,False,True,False,False
683,15,4.64,True,0.37,Urban,True,False,True,False,False,False
684,8,3.16,True,0.44,Urban,False,True,False,True,False,False
685,13,4.45,True,0.47,Urban,True,False,False,False,True,False
686,8,3.42,True,0.54,Urban,False,True,False,False,False,True
687,9,1.62,False,0.48,Urban,True,False,False,True,False,False
688,8,6.88,True,0.56,Urban,False,True,False,True,False,False
689,18,6.4,True,0.48,Urban,False,True,False,False,True,False
690,12,2.44,False,0.41,Urban,True,False,False,True,False,False
691,17,5.76,True,0.31,Urban,False,True,False,True,False,False
692,16,5.25,True,0.44,Urban,True,False,False,False,True,False
693,13,4.93,True,0.33,Urban,False,True,True,False,False,False
694,18,5.54,True,0.36,Rural,False,True,True,False,False,False
695,18,4.77,True,0.43,Urban,False,True,False,False,True,False
696,8,2.03,True,0.47,Rural,True,False,False,False,True,False
697,8,1.02,False,0.46,Urban,False,True,False,False,True,False
698,9,3.98,True,0.55,Urban,True,False,False,True,False,False
699,16,3.63,True,0.32,Urban,True,False,False,True,False,False
700,10,3.27,True,0.55,Urban,True,False,False,False,True,False
701,8,5.91,True,0.51,Rural,True,False,False,False,True,False
702,12,5.09,True,0.31,Urban,True,False,False,True,False,False
703,14,5.27,True,0.33,Urban,True,False,True,False,False,False
704,13,4.63,True,0.42,Rural,False,True,False,False,False,True
705,8,0.0,False,0.54,Urban,True,False,False,True,False,False
706,12,4.79,True,0.44,Urban,False,True,False,False,False,True
707,12,4.19,True,0.36,Urban,True,False,True,False,False,False
708,13,3.26,True,0.41,Urban,False,True,False,True,False,False
709,10,4.19,True,0.44,Urban,True,False,False,False,True,False
710,12,3.69,True,0.42,Rural,True,False,False,False,True,False
711,14,3.18,True,0.41,Urban,False,True,False,True,False,False
712,12,3.65,True,0.43,Rural,True,False,False,True,False,False
713,12,5.15,True,0.36,Urban,True,False,False,False,True,False
714,12,4.83,True,0.42,Urban,True,False,False,False,True,False
715,17,6.38,True,0.34,Urban,True,False,False,True,False,False
716,17,4.83,True,0.36,Urban,True,False,True,False,False,False
717,10,0.0,False,0.5,Urban,False,True,False,True,False,False
718,8,3.58,True,0.41,Rural,True,False,False,True,False,False
719,12,6.08,True,0.42,Urban,False,True,False,False,True,False
720,16,4.65,True,0.33,Urban,True,False,False,False,False,True
721,8,3.32,True,0.42,Rural,False,True,False,False,False,True
722,10,0.46,False,0.53,Rural,False,True,False,False,True,False
723,11,2.3,False,0.39,Urban,True,False,False,False,False,True
724,8,0.0,False,0.49,Urban,False,True,False,False,True,False
725,8,10.12,True,0.53,Urban,False,True,False,False,True,False
726,15,3.18,True,0.49,Urban,False,True,True,False,False,False
727,9,2.06,True,0.57,Urban,False,True,False,False,True,False
